cds,rtype,schoolname,districtname,countyname,charter_flag,coe_flag,dass_flag,studentgroup,currprogressed,currmaintainPL4,currmaintainOth,currdeclined,currprogressed_Alternate,currmaintainPL3_Alternate,currnotprognotmain_Alternate,curr95,currnumer,currdenom,currstatus,priorprogressed,priormaintainPL4,priormaintainOth,priordeclined,priorprogressed_Alternate,priormaintainPL3_Alternate,priornotprognotmain_Alternate,prior95,priornumer,priordenom,priorstatus,change,statuslevel,changelevel,color,ImageURL,box,currnsizemet,priornsizemet,accountabilitymet,indicator,reportingyear
1611500132225,S,Castro Valley High,Castro Valley Unified,Alameda,,,,Long-Term English Learner,16,3,16,37,0,0,0,1,19,73,26,21,5,15,17,0,0,0,0,26,58,44.8,-18.8,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
1611500133876,S,Castro Valley Virtual Academy,Castro Valley Unified,Alameda,,,,English Learner,,,,,,,,0,,3,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611500133876,S,Castro Valley Virtual Academy,Castro Valley Unified,Alameda,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611500135533,S,Redwood Continuation High,Castro Valley Unified,Alameda,,,Y,English Learner,,,,,,,,0,,9,,2,1,7,6,0,0,0,0,3,16,18.8,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611500135533,S,Redwood Continuation High,Castro Valley Unified,Alameda,,,Y,Long-Term English Learner,,,,,,,,0,,9,,2,1,5,5,0,0,0,0,3,13,23.1,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611506090351,S,Castro Valley Elementary,Castro Valley Unified,Alameda,,,,English Learner,29,1,11,13,0,0,0,0,30,54,55.6,54,1,14,5,0,0,0,0,55,74,74.3,-18.8,4,1,2,https://i.imgur.com/AynDLG5.png,60,Y,Y,Y,ELPI,2024
1611506090369,S,Chabot Elementary,Castro Valley Unified,Alameda,,,,English Learner,11,0,18,7,0,0,1,0,11,37,29.7,21,1,12,5,0,0,0,0,22,39,56.4,-26.7,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
1611506090385,S,Creekside Middle,Castro Valley Unified,Alameda,,,,English Learner,16,1,11,8,0,0,0,0,17,36,47.2,25,2,10,3,0,1,0,0,28,41,68.3,-21.1,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
1611506090385,S,Creekside Middle,Castro Valley Unified,Alameda,,,,Long-Term English Learner,6,1,6,3,0,0,0,0,7,16,43.8,15,0,5,2,0,0,0,0,15,22,68.2,-24.4,2,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611506090393,S,Independent Elementary,Castro Valley Unified,Alameda,,,,English Learner,26,0,17,9,0,0,0,0,26,52,50,27,1,20,9,0,0,0,0,28,57,49.1,0.9,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
1611506090401,S,Marshall Elementary,Castro Valley Unified,Alameda,,,,English Learner,28,3,30,11,0,0,0,0,31,72,43.1,37,9,21,12,0,0,0,0,46,79,58.2,-15.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
1611506090419,S,Palomares Elementary,Castro Valley Unified,Alameda,,,,English Learner,,,,,,,,0,,9,,,,,,,,,0,,4,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611506090435,S,Proctor Elementary,Castro Valley Unified,Alameda,,,,English Learner,15,2,11,8,0,0,0,0,17,36,47.2,20,4,9,9,0,0,0,0,24,42,57.1,-9.9,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611506090468,S,Stanton Elementary,Castro Valley Unified,Alameda,,,,English Learner,24,2,21,17,0,0,0,0,26,64,40.6,38,3,22,7,0,0,0,0,41,70,58.6,-17.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
1611506090484,S,Vannoy Elementary,Castro Valley Unified,Alameda,,,,English Learner,26,0,10,10,0,0,0,0,26,46,56.5,12,0,8,11,0,0,0,0,12,31,38.7,17.8,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611506097653,S,Canyon Middle,Castro Valley Unified,Alameda,,,,English Learner,64,6,39,8,1,0,0,0,71,118,60.2,49,4,29,18,0,0,0,0,53,100,53,7.2,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
1611506097653,S,Canyon Middle,Castro Valley Unified,Alameda,,,,Long-Term English Learner,29,5,16,5,1,0,0,0,35,56,62.5,28,1,6,12,0,0,0,0,29,47,61.7,0.8,4,3,4,https://i.imgur.com/ddAH9me.png,80,Y,Y,Y,ELPI,2024
1611506113005,S,Jensen Ranch Elementary,Castro Valley Unified,Alameda,,,,English Learner,6,0,15,2,0,0,0,0,6,23,26.1,13,1,9,3,0,0,0,0,14,26,53.8,-27.8,1,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611680000000,D,,Emery Unified,Alameda,,,,English Learner,27,6,18,19,1,0,4,0,34,75,45.3,30,9,24,12,1,0,2,0,40,78,51.3,-5.9,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611680000000,D,,Emery Unified,Alameda,,,,Long-Term English Learner,12,4,2,2,0,0,1,0,16,21,76.2,5,7,3,6,0,0,1,0,12,22,54.5,21.6,5,5,5,https://i.imgur.com/3zBSYLM.png,50,Y,Y,Y,ELPI,2024
1611680132746,S,Emery Secondary,Emery Unified,Alameda,,,,English Learner,11,3,0,2,0,0,0,0,14,16,87.5,8,2,4,3,0,0,0,0,10,17,58.8,28.7,5,5,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611680132746,S,Emery Secondary,Emery Unified,Alameda,,,,Long-Term English Learner,8,2,0,2,0,0,0,0,10,12,83.3,,,,,,,,0,,10,,,5,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611686090492,S,Anna Yates Elementary,Emery Unified,Alameda,,,,English Learner,16,3,18,17,1,0,3,0,20,58,34.5,22,7,20,9,1,0,1,0,30,60,50,-15.5,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
1611686090492,S,Anna Yates Elementary,Emery Unified,Alameda,,,,Long-Term English Learner,,,,,,,,0,,8,,0,6,1,4,0,0,0,0,6,11,54.5,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611760000000,D,,Fremont Unified,Alameda,,,,English Learner,1504,154,1007,536,27,20,80,0,1705,3328,51.2,1406,208,917,566,24,40,73,0,1678,3234,51.9,-0.7,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
1611760000000,D,,Fremont Unified,Alameda,,,,Long-Term English Learner,246,73,187,200,8,11,33,0,338,758,44.6,254,81,170,205,7,14,32,0,356,763,46.7,-2.1,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611760127233,S,Young Adult Program,Fremont Unified,Alameda,,,,English Learner,0,0,0,0,1,0,10,0,1,11,9.1,,,,,,,,0,,8,,,1,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611760127233,S,Young Adult Program,Fremont Unified,Alameda,,,,Long-Term English Learner,,,,,,,,0,,10,,,,,,,,,0,,7,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611760130062,S,American High,Fremont Unified,Alameda,,,,English Learner,49,13,48,29,1,2,3,0,65,145,44.8,65,14,36,24,0,0,5,0,79,144,54.9,-10,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611760130062,S,American High,Fremont Unified,Alameda,,,,Long-Term English Learner,25,7,21,21,1,0,3,0,33,78,42.3,36,11,17,19,0,0,5,0,47,88,53.4,-11.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
1611760130138,S,Robertson High (Continuation),Fremont Unified,Alameda,,,Y,English Learner,20,1,5,9,0,0,0,2,21,37,56.8,11,1,12,23,0,0,0,0,12,47,25.5,31.2,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611760130138,S,Robertson High (Continuation),Fremont Unified,Alameda,,,Y,Long-Term English Learner,19,1,4,9,0,0,0,2,20,35,57.1,9,1,8,21,0,0,0,0,10,39,25.6,31.5,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611760130435,S,Vista Alternative,Fremont Unified,Alameda,,,,English Learner,,,,,,,,0,,3,,,,,,,,,0,,4,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611760130435,S,Vista Alternative,Fremont Unified,Alameda,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611760130534,S,Circle of Independent Learning,Fremont Unified,Alameda,Y,,,English Learner,17,12,9,7,3,2,5,0,34,55,61.8,16,8,12,5,2,2,2,0,28,47,59.6,2.2,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
1611760130534,S,Circle of Independent Learning,Fremont Unified,Alameda,Y,,,Long-Term English Learner,12,9,7,7,2,1,1,0,24,39,61.5,8,6,10,4,1,0,1,1,15,31,48.4,13.2,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611760134270,S,Irvington High,Fremont Unified,Alameda,,,,English Learner,46,12,40,21,0,0,3,0,58,122,47.5,26,15,37,28,0,0,0,2,41,108,38,9.6,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
1611760134270,S,Irvington High,Fremont Unified,Alameda,,,,Long-Term English Learner,28,8,18,17,0,0,0,0,36,71,50.7,15,7,21,23,0,0,0,0,22,66,33.3,17.4,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
1611760134452,S,John F. Kennedy High,Fremont Unified,Alameda,,,,English Learner,57,17,61,49,0,4,1,0,78,189,41.3,51,18,69,46,0,2,1,0,71,187,38,3.3,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
1611760134452,S,John F. Kennedy High,Fremont Unified,Alameda,,,,Long-Term English Learner,33,13,29,43,0,4,1,1,50,124,40.3,29,12,34,38,0,2,1,0,43,116,37.1,3.3,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
1611760135244,S,Mission San Jose High,Fremont Unified,Alameda,,,,English Learner,11,6,8,6,2,1,7,0,20,41,48.8,10,1,2,4,3,3,8,0,17,31,54.8,-6.1,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611760135244,S,Mission San Jose High,Fremont Unified,Alameda,,,,Long-Term English Learner,6,2,2,2,2,1,6,0,11,21,52.4,3,0,0,3,3,2,7,0,8,18,44.4,7.9,3,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611760138693,S,Washington High,Fremont Unified,Alameda,,,,English Learner,68,11,83,43,2,5,4,6,86,222,38.7,68,12,69,53,2,6,5,3,88,218,40.4,-1.6,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
1611760138693,S,Washington High,Fremont Unified,Alameda,,,,Long-Term English Learner,30,8,30,31,2,5,3,1,45,110,40.9,28,7,29,37,1,5,4,1,41,112,36.6,4.3,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
1611760138982,S,Lila Bringhurst Elementary,Fremont Unified,Alameda,,,,English Learner,76,6,36,15,0,0,0,0,82,133,61.7,37,6,38,28,0,0,0,0,43,109,39.4,22.2,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766000541,S,John Blacow Elementary,Fremont Unified,Alameda,,,,English Learner,34,2,43,27,4,0,2,0,40,112,35.7,64,7,34,19,2,0,3,0,73,129,56.6,-20.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
1611766000558,S,Brier Elementary,Fremont Unified,Alameda,,,,English Learner,77,1,40,28,0,0,0,0,78,146,53.4,74,4,39,10,0,0,0,0,78,127,61.4,-8,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766000566,S,Cabrillo Elementary,Fremont Unified,Alameda,,,,English Learner,48,2,26,11,0,0,0,0,50,87,57.5,63,4,35,16,0,0,0,0,67,118,56.8,0.7,4,3,4,https://i.imgur.com/ddAH9me.png,80,Y,Y,Y,ELPI,2024
1611766000590,S,E. M. Grimmer Elementary,Fremont Unified,Alameda,,,,English Learner,13,0,10,2,1,0,3,0,14,29,48.3,14,2,12,5,3,5,2,0,24,43,55.8,-7.5,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
1611766000624,S,Glenmoor Elementary,Fremont Unified,Alameda,,,,English Learner,51,2,25,19,1,0,7,0,54,105,51.4,51,9,33,26,1,0,5,0,61,125,48.8,2.6,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
1611766000640,S,Harvey Green Elementary,Fremont Unified,Alameda,,,,English Learner,17,1,16,4,0,0,0,0,18,38,47.4,26,1,8,7,0,0,0,0,27,42,64.3,-16.9,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
1611766000665,S,J. Haley Durham Elementary,Fremont Unified,Alameda,,,,English Learner,59,3,37,14,0,0,0,0,62,113,54.9,60,2,29,7,0,0,0,0,62,98,63.3,-8.4,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766000673,S,James Leitch Elementary,Fremont Unified,Alameda,,,,English Learner,27,1,16,5,0,0,2,0,28,51,54.9,25,1,18,4,1,0,4,0,27,53,50.9,4,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
1611766000681,S,Joseph Azevada Elementary,Fremont Unified,Alameda,,,,English Learner,30,0,9,3,2,1,7,0,33,52,63.5,14,1,13,6,3,1,4,0,19,42,45.2,18.2,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766000715,S,Tom Maloney Elementary,Fremont Unified,Alameda,,,,English Learner,61,1,25,19,2,0,3,0,64,111,57.7,40,3,36,14,1,0,3,0,44,97,45.4,12.3,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766000723,S,John G. Mattos Elementary,Fremont Unified,Alameda,,,,English Learner,5,0,8,4,0,0,0,0,5,17,29.4,10,0,10,3,0,0,0,0,10,23,43.5,-14.1,1,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611766000749,S,Mission Valley Elementary,Fremont Unified,Alameda,,,,English Learner,15,2,15,1,0,0,0,0,17,33,51.5,14,1,11,7,0,0,0,0,15,33,45.5,6.1,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
1611766000756,S,Niles Elementary,Fremont Unified,Alameda,,,,English Learner,21,1,11,3,0,0,0,0,22,36,61.1,15,2,10,9,0,0,0,0,17,36,47.2,13.9,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766000764,S,O. N. Hirsch Elementary,Fremont Unified,Alameda,,,,English Learner,42,3,20,4,0,0,2,0,45,71,63.4,39,1,20,5,0,0,2,0,40,67,59.7,3.7,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
1611766000798,S,Parkmont Elementary,Fremont Unified,Alameda,,,,English Learner,47,0,24,4,0,0,0,0,47,75,62.7,37,5,25,15,0,0,0,0,42,82,51.2,11.4,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766000806,S,Patterson Elementary,Fremont Unified,Alameda,,,,English Learner,25,1,19,13,0,0,2,0,26,60,43.3,31,0,22,11,1,0,2,0,32,67,47.8,-4.4,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611766000830,S,Vallejo Mill Elementary,Fremont Unified,Alameda,,,,English Learner,28,3,18,3,0,1,0,0,32,53,60.4,14,1,15,18,0,0,0,0,15,48,31.3,29.1,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766000848,S,Warm Springs Elementary,Fremont Unified,Alameda,,,,English Learner,27,3,7,3,1,1,0,0,32,42,76.2,23,4,11,1,0,6,0,0,33,45,73.3,2.9,5,4,5,https://i.imgur.com/3zBSYLM.png,40,Y,Y,Y,ELPI,2024
1611766056873,S,Centerville Middle,Fremont Unified,Alameda,,,,English Learner,85,15,65,44,1,0,3,0,101,213,47.4,57,10,26,25,1,2,2,0,70,123,56.9,-9.5,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766056873,S,Centerville Middle,Fremont Unified,Alameda,,,,Long-Term English Learner,29,7,21,25,1,0,2,0,37,85,43.5,27,4,9,19,0,1,2,0,32,62,51.6,-8.1,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611766056881,S,G. M. Walters Middle,Fremont Unified,Alameda,,,,English Learner,85,13,65,33,1,0,4,0,99,201,49.3,113,21,47,27,3,2,5,0,139,218,63.8,-14.5,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
1611766056881,S,G. M. Walters Middle,Fremont Unified,Alameda,,,,Long-Term English Learner,31,7,30,20,1,0,2,0,39,91,42.9,48,10,24,19,1,2,4,0,61,108,56.5,-13.6,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
1611766056907,S,John M. Horner Middle,Fremont Unified,Alameda,,,,English Learner,41,7,34,12,0,0,1,0,48,95,50.5,43,16,28,15,0,3,1,0,62,106,58.5,-8,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766056907,S,John M. Horner Middle,Fremont Unified,Alameda,,,,Long-Term English Learner,15,5,19,7,0,0,1,0,20,47,42.6,18,10,9,6,0,2,1,0,30,46,65.2,-22.7,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
1611766056915,S,Thornton Middle,Fremont Unified,Alameda,,,,English Learner,46,10,29,31,3,0,0,0,59,119,49.6,33,10,17,13,0,0,1,0,43,74,58.1,-8.5,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766056915,S,Thornton Middle,Fremont Unified,Alameda,,,,Long-Term English Learner,18,7,9,17,1,0,0,0,26,52,50,22,8,10,11,0,0,0,0,30,51,58.8,-8.8,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766056923,S,William Hopkins Middle,Fremont Unified,Alameda,,,,English Learner,25,8,10,13,0,1,5,0,34,62,54.8,16,8,4,3,1,0,1,0,25,33,75.8,-20.9,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
1611766056923,S,William Hopkins Middle,Fremont Unified,Alameda,,,,Long-Term English Learner,12,6,4,6,0,1,2,0,19,31,61.3,8,6,3,3,1,0,1,0,15,22,68.2,-6.9,4,2,0,https://i.imgur.com/hWgtiPF.png,0,Y,N,,ELPI,2024
1611766066468,S,John Gomes Elementary,Fremont Unified,Alameda,,,,English Learner,19,0,7,1,0,0,0,0,19,27,70.4,13,4,4,6,0,0,0,0,17,27,63,7.4,5,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611766089320,S,Brookvale Elementary,Fremont Unified,Alameda,,,,English Learner,27,1,13,7,0,1,0,0,29,49,59.2,15,1,18,12,0,0,0,0,16,46,34.8,24.4,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611766089619,S,Warwick Elementary,Fremont Unified,Alameda,,,,English Learner,44,2,24,3,0,0,0,0,46,73,63,45,4,21,6,0,0,0,0,49,76,64.5,-1.5,4,3,4,https://i.imgur.com/ddAH9me.png,80,Y,Y,Y,ELPI,2024
1611766090526,S,Joshua Chadbourne Elementary,Fremont Unified,Alameda,,,,English Learner,28,0,13,2,0,0,2,0,28,45,62.2,31,0,15,8,0,3,1,0,34,58,58.6,3.6,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
1611766090534,S,Mission San Jose Elementary,Fremont Unified,Alameda,,,,English Learner,17,0,6,5,2,0,5,0,19,35,54.3,17,3,4,1,0,0,8,0,20,33,60.6,-6.3,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766090542,S,Oliveira Elementary,Fremont Unified,Alameda,,,,English Learner,35,4,25,12,0,0,0,0,39,76,51.3,55,6,31,15,0,0,0,0,61,107,57,-5.7,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
1611766090559,S,Steven Millard Elementary,Fremont Unified,Alameda,,,,English Learner,31,0,27,9,2,3,2,0,36,74,48.6,22,2,20,12,1,6,1,0,31,64,48.4,0.2,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
1611766104723,S,Ardenwood Elementary,Fremont Unified,Alameda,,,,English Learner,15,0,12,7,0,0,0,0,15,34,44.1,18,4,11,11,0,0,0,0,22,44,50,-5.9,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611766106983,S,Fred E. Weibel Elementary,Fremont Unified,Alameda,,,,English Learner,12,0,9,4,0,0,0,0,12,25,48,12,0,6,4,0,0,0,0,12,22,54.5,-6.5,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611766111330,S,Forest Park Elementary,Fremont Unified,Alameda,,,,English Learner,40,0,17,12,0,0,0,0,40,69,58,34,2,18,19,0,0,0,0,36,73,49.3,8.7,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
1611920000000,D,,Hayward Unified,Alameda,,,,English Learner,1696,11,1667,635,10,3,8,0,1720,4030,42.7,1837,2,1633,642,7,1,12,0,1847,4134,44.7,-2,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611920000000,D,,Hayward Unified,Alameda,,,,Long-Term English Learner,368,6,235,167,4,1,2,26,379,809,46.8,442,0,290,197,3,0,5,38,445,975,45.6,1.2,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
1611920108670,S,Leadership Public Schools - Hayward,Hayward Unified,Alameda,Y,,,English Learner,17,1,18,19,0,0,0,0,18,55,32.7,11,0,17,13,1,0,0,0,12,42,28.6,4.2,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
1611920108670,S,Leadership Public Schools - Hayward,Hayward Unified,Alameda,Y,,,Long-Term English Learner,10,1,12,18,0,0,0,0,11,41,26.8,9,0,11,13,1,0,0,0,10,34,29.4,-2.6,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
1611920111815,S,Stonebrae Elementary,Hayward Unified,Alameda,,,,English Learner,37,0,20,12,1,1,0,0,39,71,54.9,43,0,30,17,2,0,0,0,45,92,48.9,6,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
1611920111815,S,Stonebrae Elementary,Hayward Unified,Alameda,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,9,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
1611920127696,S,Knowledge Enlightens You (KEY) Academy,Hayward Unified,Alameda,Y,,,English Learner,108,0,53,34,0,0,0,0,108,195,55.4,88,2,68,48,0,0,0,0,90,206,43.7,11.7,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
1611920127696,S,Knowledge Enlightens You (KEY) Academy,Hayward Unified,Alameda,Y,,,Long-Term English Learner,20,0,6,2,0,0,0,0,20,28,71.4,13,1,17,5,0,0,0,0,14,36,38.9,32.5,5,5,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
1611920127944,S,Hayward Twin Oaks Montessori,Hayward Unified,Alameda,Y,,,English Learner,5,5,16,30,0,0,0,24,10,80,12.5,29,2,21,17,0,0,0,0,31,69,44.9,-32.4,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
1611920127944,S,Hayward Twin Oaks Montessori,Hayward Unified,Alameda,Y,,,Long-Term English Learner,0,2,10,25,0,0,0,3,2,40,5,19,0,7,9,0,0,0,0,19,35,54.3,-49.3,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
1611920133009,S,Brenkwitz High,Hayward Unified,Alameda,,,Y,English Learner,14,0,13,9,0,0,0,7,14,43,32.6,5,0,13,11,0,0,0,20,5,49,10.2,22.4,1,5,3,https://i.imgur.com/rZPpjuJ.png,250,Y,Y,Y,ELPI,2024
1611920133009,S,Brenkwitz High,Hayward Unified,Alameda,,,Y,Long-Term English Learner,14,0,11,8,0,0,0,7,14,40,35,3,0,12,11,0,0,0,18,3,44,6.8,28.2,2,5,3,https://i.imgur.com/rZPpjuJ.png,200,Y,Y,Y,ELPI,2024
1611920133629,S,Hayward High,Hayward Unified,Alameda,,,,English Learner,43,0,44,31,0,0,0,12,43,130,33.1,61,1,35,37,0,0,0,26,62,160,38.8,-5.7,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
1611920133629,S,Hayward High,Hayward Unified,Alameda,,,,Long-Term English Learner,34,0,35,30,0,0,0,11,34,110,30.9,58,0,28,35,0,0,0,22,58,143,40.6,-9.7,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
1611920135319,S,Mt. Eden High,Hayward Unified,Alameda,,,,English Learner,46,0,62,50,0,0,0,7,46,165,27.9,41,0,58,60,0,0,0,4,41,163,25.2,2.7,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
1611920135319,S,Mt. Eden High,Hayward Unified,Alameda,,,,Long-Term English Learner,34,0,47,43,0,0,0,5,34,129,26.4,34,0,50,53,0,0,0,3,34,140,24.3,2.1,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
1611920137646,S,Impact Academy of Arts & Technology,Hayward Unified,Alameda,Y,,,English Learner,44,7,27,46,0,0,0,0,51,124,41.1,50,10,20,44,0,0,0,0,60,124,48.4,-7.3,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611920137646,S,Impact Academy of Arts & Technology,Hayward Unified,Alameda,Y,,,Long-Term English Learner,34,7,22,35,0,0,0,0,41,98,41.8,45,6,16,44,0,0,0,0,51,111,45.9,-4.1,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
1611920138339,S,Tennyson High,Hayward Unified,Alameda,,,,English Learner,161,0,251,30,0,0,0,26,161,468,34.4,155,0,236,23,0,0,0,15,155,429,36.1,-1.7,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
